cluster,geometry,totalPickUp,totalDropOff,stopTimeCount,stop_lon,stop_lat,nearest_distance
1515,POINT (-74.757592 40.20257),0,0,95,-74.757592,40.20257,324.5529473082464
1516,POINT (-74.16032749890346 40.81422300105962),0,0,119,-74.16032749890346,40.81422300105962,229.59142081336398
1517,POINT (-74.156722 40.81271799999999),0,0,119,-74.156722,40.81271799999999,225.65012880183363
1518,POINT (-74.165891 40.81648899999999),0,0,119,-74.165891,40.81648899999999,304.23590778459135
1519,POINT (-75.049953 39.95685),0,0,126,-75.049953,39.95685,107.69346556101289
1520,POINT (-74.151511 40.811158999999996),0,0,155,-74.151511,40.811158999999996,147.68410694997488
1521,POINT (-75.049271 39.953838),0,0,126,-75.049271,39.953838,129.08967338468798
1522,POINT (-74.14774 40.810036),0,0,155,-74.14774,40.810036,334.98424437802225
1523,POINT (-74.076713 40.932238),0,0,105,-74.076713,40.932238,424.1279801801653
1524,POINT (-74.080673 40.934577999999995),0,0,105,-74.080673,40.934577999999995,393.8259636827317
1525,POINT (-74.10035350097588 40.94448850033006),0,0,389,-74.10035350097588,40.94448850033006,268.53753691469507
1526,POINT (-74.084402 40.93669899999999),0,0,105,-74.084402,40.93669899999999,283.3496313793751
1527,POINT (-74.087082 40.938227999999995),0,0,105,-74.087082,40.938227999999995,216.22735988857536
1528,POINT (-74.089113 40.93940899999999),0,0,105,-74.089113,40.93940899999999,216.22735988857536
1529,POINT (-74.01314749979947 40.84954350001843),8,0,258,-74.01314749979947,40.84954350001843,278.2426678077165
1530,POINT (-74.438811 40.465258),0,0,25,-74.438811,40.465258,373.2782719577522
1531,POINT (-74.148282 40.06919),0,0,68,-74.148282,40.06919,101.7295299033161
1532,POINT (-74.1528120000042 40.074569000002796),0,0,130,-74.1528120000042,40.074569000002796,611.2403681966586
1533,POINT (-74.14428099914944 40.06484900043592),0,0,130,-74.14428099914944,40.06484900043592,589.5032496463546
1534,POINT (-74.148703 40.070046999999995),0,0,62,-74.148703,40.070046999999995,101.7295299033161
1535,POINT (-74.732453 40.20331000000001),0,0,103,-74.732453,40.20331000000001,342.29546230150254
1536,POINT (-74.734603 40.20591799999999),0,0,103,-74.734603,40.20591799999999,245.94803198388007
1537,POINT (-75.195651 40.690239),0,0,12,-75.195651,40.690239,103.7929751405999
1538,POINT (-74.737551 40.209756999999996),0,0,103,-74.737551,40.209756999999996,210.92690669899113
1539,POINT (-74.738681 40.211448),0,0,52,-74.738681,40.211448,202.1759728812199
1540,POINT (-74.735973 40.207868999999995),0,0,52,-74.735973,40.207868999999995,245.94803198388007
1541,POINT (-74.24121699941502 40.71740350048213),0,0,429,-74.24121699941502,40.71740350048213,146.66806171566034
1542,POINT (-74.247903 40.720958),0,0,48,-74.247903,40.720958,179.65592679261442
1543,POINT (-74.24961099997866 40.72191850008595),0,48,429,-74.24961099997866,40.72191850008595,179.65592679261442
1544,POINT (-74.232383 40.71431),0,0,276,-74.232383,40.71431,162.58528999315232
1545,POINT (-74.21854 40.70789799999999),0,0,334,-74.21854,40.70789799999999,193.9619124062988
1546,POINT (-74.23039233540611 40.71319166703634),0,0,617,-74.23039233540611,40.71319166703634,159.52166169097305
1547,POINT (-74.226943 40.71237799999999),0,0,169,-74.226943,40.71237799999999,151.23218006802006
1548,POINT (-74.234303 40.714239000000006),0,0,554,-74.234303,40.714239000000006,162.58528999315232
1549,POINT (-74.223622 40.710449),0,0,334,-74.223622,40.710449,153.66158465697106
1550,POINT (-74.242612 40.718187),0,0,264,-74.242612,40.718187,146.66806171566034
1551,POINT (-74.23833699859664 40.71594700084527),0,0,491,-74.23833699859664,40.71594700084527,112.63439265950038
1552,POINT (-74.225093 40.71126),0,0,368,-74.225093,40.71126,153.66158465697106
1553,POINT (-74.25140650019353 40.72315850011806),47,0,779,-74.25140650019353,40.72315850011806,205.11906858810286
1554,POINT (-74.244521 40.71922899999999),0,0,1009,-74.244521,40.71922899999999,166.75712700449114
1555,POINT (-74.221991 40.70950899999999),0,0,334,-74.221991,40.70950899999999,173.07593358077628
1556,POINT (-74.22852 40.713019),0,0,448,-74.22852,40.713019,151.23218006802006
1557,POINT (-75.015701 39.928858000000005),0,0,15,-75.015701,39.928858000000005,192.90747567266754
1558,POINT (-75.00399249884131 39.926393000802186),0,0,207,-75.00399249884131,39.926393000802186,274.7423095637483
1559,POINT (-75.04148649945674 39.942234500329185),0,0,93,-75.04148649945674,39.942234500329185,274.6517519526752
1560,POINT (-75.007151 39.926970000000004),0,0,207,-75.007151,39.926970000000004,274.7423095637483
1561,POINT (-74.996803 39.92474700000001),0,0,95,-74.996803,39.92474700000001,219.8924132327018
1562,POINT (-75.017903 39.92931),0,0,15,-75.017903,39.92931,192.90747567266754
1563,POINT (-75.034331 39.93700999999998),0,0,93,-75.034331,39.93700999999998,144.53984675071575
1564,POINT (-75.043942 39.94419800000001),0,0,93,-75.043942,39.94419800000001,154.12541715314777
1565,POINT (-75.03589199956306 39.937539000040324),0,0,121,-75.03589199956306,39.937539000040324,144.53984675071575
1566,POINT (-74.991691 39.92372),0,0,95,-74.991691,39.92372,174.97719704707066
1567,POINT (-74.999262 39.925389),0,0,249,-74.999262,39.925389,197.13078734719085
1568,POINT (-74.982793 39.92263700000001),0,0,95,-74.982793,39.92263700000001,177.67166355735284
1569,POINT (-74.986092 39.923289),0,0,95,-74.986092,39.923289,254.45343603124294
1570,POINT (-75.04529200000002 39.945129),0,0,45,-75.04529200000002,39.945129,121.40394564171619
1571,POINT (-75.028853 39.933438999999986),0,0,15,-75.028853,39.933438999999986,361.0998911419895
1572,POINT (-75.046223 39.94596),0,0,93,-75.046223,39.94596,121.40394564171619
1573,POINT (-75.022632 39.93019799999999),0,0,15,-75.022632,39.93019799999999,411.98623555196343
1574,POINT (-75.038322 39.939709),0,0,45,-75.038322,39.939709,113.89856554627666
1575,POINT (-74.993593 39.924339),0,0,95,-74.993593,39.924339,174.97719704707066
1576,POINT (-74.9891 39.92332799999999),0,0,46,-74.9891,39.92332799999999,223.43947759446613
1577,POINT (-75.047684 39.94708899999999),0,0,93,-75.047684,39.94708899999999,176.1531303185453
1578,POINT (-75.05028599887396 39.94897250043384),0,0,90,-75.05028599887396,39.94897250043384,171.34196245796912
1579,POINT (-75.039163 39.940509),0,0,48,-75.039163,39.940509,113.89856554627666
1580,POINT (-75.032041 39.935599),0,0,48,-75.032041,39.935599,249.26178867284568
1581,POINT (-75.010682 39.92767899999999),0,0,207,-75.010682,39.92767899999999,200.78421831337715
1582,POINT (-74.14001 40.73666800000001),0,0,164,-74.14001,40.73666800000001,173.18745233464463
1583,POINT (-74.139841 40.732459),0,0,857,-74.139841,40.732459,153.50229127019992
1584,POINT (-74.139853 40.73491899999999),0,0,352,-74.139853,40.73491899999999,194.93274507503517
1585,POINT (-74.341959 40.858429),0,0,22,-74.341959,40.858429,109.19906610348929
1586,POINT (-74.78556599997214 40.28524750016259),0,0,61,-74.78556599997214,40.28524750016259,188.4434281375801
1587,POINT (-74.796721 40.287057999999995),0,0,61,-74.796721,40.287057999999995,354.9438619542711
1588,POINT (-74.787743 40.285608),0,0,61,-74.787743,40.285608,188.4434281375801
1589,POINT (-74.792442 40.287639000000006),0,0,61,-74.792442,40.287639000000006,367.63848070183354
1590,POINT (-74.28977702 40.46721463),40,50,101,-74.28977702,40.46721463,977.9462905974144
1591,POINT (-75.032633 39.80171699999999),0,0,75,-75.032633,39.80171699999999,242.3635244349433
1592,POINT (-74.28585019014577 41.34770469254353),0,0,1,-74.28585019014577,41.34770469254353,764.9185011411554
1593,POINT (-74.2901486 41.353757099999996),16,5,57,-74.2901486,41.353757099999996,480.5149947064344
1594,POINT (-74.232793 40.70837999999999),0,0,344,-74.232793,40.70837999999999,289.8680647558195
1595,POINT (-74.06354310000002 41.0768143),0,0,18,-74.06354310000002,41.0768143,4120.305474365461
1596,POINT (-74.1520394756552 41.116321121193096),0,0,5,-74.1520394756552,41.116321121193096,228.15385130070482
1597,POINT (-74.266833 40.67359799999999),0,0,302,-74.266833,40.67359799999999,132.1881599551989
1598,POINT (-74.260031 40.645148000000006),0,0,210,-74.260031,40.645148000000006,197.74714854480257
1599,POINT (-74.269642 40.687117999999984),0,0,105,-74.269642,40.687117999999984,114.3690036687876
1600,POINT (-74.26926400000002 40.684759),0,0,105,-74.26926400000002,40.684759,178.39351710549536
1601,POINT (-74.26051099940109 40.64688850008686),0,0,210,-74.26051099940109,40.64688850008686,197.74714854480257
1602,POINT (-74.264522 40.664349),0,0,302,-74.264522,40.664349,290.67656509422596
1603,POINT (-74.265383 40.667988),0,0,151,-74.265383,40.667988,104.88565271826563
1604,POINT (-74.2609569999389 40.648804000009484),0,0,210,-74.2609569999389,40.648804000009484,216.30855813105507
1605,POINT (-74.2627680000317 40.65640350000776),0,0,210,-74.2627680000317,40.65640350000776,265.2090380722762
1606,POINT (-74.262061 40.653799),0,0,210,-74.262061,40.653799,293.9099844091602
1607,POINT (-74.26151200002138 40.651189000020835),0,0,210,-74.26151200002138,40.651189000020835,269.3223486891692
1608,POINT (-74.26883 40.683188999999985),0,0,210,-74.26883,40.683188999999985,178.39351710549536
1609,POINT (-74.2679 40.67800899999999),0,0,210,-74.2679,40.67800899999999,139.55500025708392
1610,POINT (-74.21299199917337 40.822474000799),0,0,190,-74.21299199917337,40.822474000799,141.35987301428446
1611,POINT (-74.270342 40.687998),0,0,105,-74.270342,40.687998,114.3690036687876
1612,POINT (-74.266432 40.672449),0,0,302,-74.266432,40.672449,109.19066006258791
1613,POINT (-74.266231 40.67147899999999),0,0,302,-74.266231,40.67147899999999,109.19066006258791
1614,POINT (-74.268463 40.67998),0,0,210,-74.268463,40.67998,224.27863822213533
1615,POINT (-74.26528000000002 40.66704800000001),0,0,151,-74.26528000000002,40.66704800000001,104.88565271826563
1616,POINT (-74.984433 39.71624799999999),0,0,75,-74.984433,39.71624799999999,233.1401369548555
1617,POINT (-74.98356100000001 39.714258999999984),0,0,75,-74.98356100000001,39.714258999999984,233.1401369548555
1618,POINT (-74.9826 39.712118999999994),0,0,75,-74.9826,39.712118999999994,251.45627116398597
1619,POINT (-74.98529249938345 39.718813500210636),0,0,75,-74.98529249938345,39.718813500210636,294.387649105789
1620,POINT (-74.988053 39.725598),0,0,75,-74.988053,39.725598,459.99057451760353
1621,POINT (-75.044171 39.886728999999995),0,0,49,-75.044171,39.886728999999995,494.5958052303883
1622,POINT (-75.042052 39.890899000000005),0,0,95,-75.042052,39.890899000000005,309.9843743843036
1623,POINT (-74.09684200000001 40.801217),0,0,37,-74.09684200000001,40.801217,244.12847535910294
1624,POINT (-74.09727200000002 40.80338799999999),0,0,37,-74.09727200000002,40.80338799999999,244.12847535910294
1625,POINT (-74.099882 40.798239),0,0,37,-74.099882,40.798239,218.30956981794455
1626,POINT (-74.98227649924418 39.9316280004048),0,0,97,-74.98227649924418,39.9316280004048,276.35637116326455
1627,POINT (-74.975311 39.929628),0,0,97,-74.975311,39.929628,217.14382694893214
1628,POINT (-75.02033 39.943968),0,0,46,-75.02033,39.943968,207.92741298385891
1629,POINT (-75.022462 39.944898999999985),0,0,49,-75.022462,39.944898999999985,207.92741298385891
1630,POINT (-75.01379300000002 39.941827),0,0,95,-75.01379300000002,39.941827,151.58263914306755
1631,POINT (-74.979183 39.930828),0,0,51,-74.979183,39.930828,137.09620207056363
1632,POINT (-74.98637699973624 39.93276400009198),0,0,97,-74.98637699973624,39.93276400009198,169.81777815929988
1633,POINT (-75.012152 39.94127899999999),0,0,95,-75.012152,39.94127899999999,151.58263914306755
1634,POINT (-74.977731 39.930279999999996),0,0,46,-74.977731,39.930279999999996,137.09620207056363
1635,POINT (-74.989643 39.9337),0,0,51,-74.989643,39.9337,126.41336933058071
1636,POINT (-74.993972 39.935048),0,0,97,-74.993972,39.935048,241.96687962560833
1637,POINT (-75.00722 39.939608),0,0,97,-75.00722,39.939608,169.64350722199458
1638,POINT (-74.968752 39.92801899999999),0,0,97,-74.968752,39.92801899999999,277.65832672112373
1639,POINT (-74.996582 39.935939),0,0,97,-74.996582,39.935939,241.96687962560833
1640,POINT (-74.965661 39.92717799999999),0,0,97,-74.965661,39.92717799999999,277.65832672112373
1641,POINT (-74.988302 39.933198),0,0,46,-74.988302,39.933198,126.41336933058071
1642,POINT (-75.000151 39.93717999999999),0,0,97,-75.000151,39.93717999999999,331.9111636161714
1643,POINT (-75.00461 39.93883),0,0,97,-75.00461,39.93883,237.09934361008666
1644,POINT (-74.0077425 40.71500859999999),0,4,4,-74.0077425,40.71500859999999,110.96970599058264
1645,POINT (-74.00585210158154 40.71732485032041),3,7,13,-74.00585210158154,40.71732485032041,156.2853619576449
1646,POINT (-74.008581 40.713939999999994),2,2,8,-74.008581,40.713939999999994,128.73085226274952
1647,POINT (-74.00708 40.71587),5,32,38,-74.00708,40.71587,110.96970599058264
1648,POINT (-74.00937 40.71294999999999),3,14,14,-74.00937,40.71294999999999,128.73085226274952
1649,POINT (-74.01171 40.70951999999998),3,18,18,-74.01171,40.70951999999998,100.91586085016769
1650,POINT (-74.3958070088168 41.4952170005743),3,0,7,-74.3958070088168,41.4952170005743,3206.156952502553
1651,POINT (-74.172782 40.734078),36,0,1396,-74.172782,40.734078,113.31985631498162
1652,POINT (-74.297981 40.404349999999994),0,0,97,-74.297981,40.404349999999994,310.2270740275891
1653,POINT (-74.42058699985381 40.41633850006602),0,0,24,-74.42058699985381,40.41633850006602,174.56584589790563
1654,POINT (-74.41855750058727 40.41605300033179),0,0,24,-74.41855750058727,40.41605300033179,174.56584589790563
1655,POINT (-74.212962 40.646249999999995),0,0,62,-74.212962,40.646249999999995,109.25744062831883
1656,POINT (-74.655682 40.295185),0,0,8,-74.655682,40.295185,1342.507383116333
1657,POINT (-74.102453 40.800929999999994),0,0,37,-74.102453,40.800929999999994,178.71299680112875
1658,POINT (-74.10147 40.803126999999996),0,0,37,-74.10147,40.803126999999996,258.0557648349576
1659,POINT (-74.983262 39.81489),0,0,156,-74.983262,39.81489,352.1731072473361
1660,POINT (-74.98053 39.818369999999994),0,0,156,-74.98053,39.818369999999994,169.54948571134162
1661,POINT (-74.979522 39.81968799999999),0,0,156,-74.979522,39.81968799999999,169.54948571134162
1662,POINT (-75.050603 39.873658000000006),0,0,95,-75.050603,39.873658000000006,150.71923635987835
1663,POINT (-75.113061 39.828199),0,0,95,-75.113061,39.828199,399.1416410929894
1664,POINT (-75.0637 39.85575800000001),0,0,95,-75.0637,39.85575800000001,379.64266294125434
1665,POINT (-75.054002 39.86706700000001),0,0,95,-75.054002,39.86706700000001,238.76153555464595
1666,POINT (-75.10887 39.82984899999999),0,0,95,-75.10887,39.82984899999999,399.1416410929894
1667,POINT (-75.066853 39.853328),0,0,95,-75.066853,39.853328,224.80846989470936
1668,POINT (-75.07017 39.850768),0,0,95,-75.07017,39.850768,174.86651173227585
1669,POINT (-75.071773 39.849538),0,0,95,-75.071773,39.849538,109.96073360243689
1670,POINT (-75.06872 39.851889),0,0,95,-75.06872,39.851889,174.86651173227585
1671,POINT (-75.052882 39.86903800000001),0,0,95,-75.052882,39.86903800000001,178.35859418200488
1672,POINT (-75.07494 39.84711),0,0,95,-75.07494,39.84711,239.71793952589223
1673,POINT (-75.050103 39.87495899999999),0,0,46,-75.050103,39.87495899999999,150.71923635987835
1674,POINT (-75.060152 39.85868800000001),0,0,95,-75.060152,39.85868800000001,353.3765163387016
1675,POINT (-75.079831 39.843378),0,0,95,-75.079831,39.843378,228.18041956281627
1676,POINT (-75.05163 39.871578),0,0,95,-75.05163,39.871578,123.95344047776257
1677,POINT (-75.08174 39.84192800000001),0,0,95,-75.08174,39.84192800000001,228.18041956281627
1678,POINT (-75.052253 39.870568999999996),0,0,46,-75.052253,39.870568999999996,123.95344047776257
1679,POINT (-75.057641 39.86122799999999),0,0,49,-75.057641,39.86122799999999,353.3765163387016
1680,POINT (-75.054861 39.864938),0,0,95,-75.054861,39.864938,247.6320157419927
1681,POINT (-75.077551 39.84511799999999),0,0,95,-75.077551,39.84511799999999,273.17088868609915
1682,POINT (-74.13552300000002 40.87613899999999),0,0,179,-74.13552300000002,40.87613899999999,170.52847385959222
1683,POINT (-74.126082 40.879589),0,0,42,-74.126082,40.879589,297.8156538746174
1684,POINT (-74.215403 40.095737),0,0,264,-74.215403,40.095737,166.91704125575887
1685,POINT (-74.16986750023517 40.85749450002992),0,0,62,-74.16986750023517,40.85749450002992,288.0809355941796
1686,POINT (-74.15614 40.86810799999999),0,0,62,-74.15614,40.86810799999999,105.36099280341891
1687,POINT (-74.156981 40.867409),0,0,30,-74.156981,40.867409,105.36099280341891
1688,POINT (-74.180042 40.75059900000001),0,0,145,-74.180042,40.75059900000001,133.19465646626813
1689,POINT (-74.14957050008181 40.873524000767524),0,0,62,-74.14957050008181,40.873524000767524,168.95141461287105
1690,POINT (-74.140170334242 40.875168668592984),0,0,794,-74.140170334242,40.875168668592984,113.52898024283806
1691,POINT (-74.155463 40.869319),0,0,62,-74.155463,40.869319,135.23441303724601
1692,POINT (-74.147642 40.87391999999999),0,0,62,-74.147642,40.87391999999999,168.95141461287105
1693,POINT (-74.137833 40.875679000000005),0,0,62,-74.137833,40.875679000000005,184.8868021870748
1694,POINT (-74.167881 40.859598999999996),0,0,30,-74.167881,40.859598999999996,288.0809355941796
1695,POINT (-74.152383 40.87219900000001),0,0,32,-74.152383,40.87219900000001,132.80469579967757
1696,POINT (-74.16351150004716 40.86344900000403),0,0,62,-74.16351150004716,40.86344900000403,227.67226089755786
1697,POINT (-74.154553 40.87031900000001),0,0,117,-74.154553,40.87031900000001,135.23441303724601
1698,POINT (-74.171732 40.85469899999999),0,0,62,-74.171732,40.85469899999999,288.3669733155191
1699,POINT (-74.165412 40.86199899999999),0,0,62,-74.165412,40.86199899999999,227.67226089755786
