ActualBusStop,PredictedBusStop,Error,PopulationSum,HospitalSum,ShoppingMalSum,pickUpSum,dropOffSum,stopTimeSum,radius(miles),radius(meters),centroid,lon,lat
4.0,2.29,1.71,2826,0.0,0.0,0.0,0.0,356.0,0.45,724.72,POINT (-74.97642629120449 39.958573474418195),-74.976,39.959
1.0,0.35,0.65,258,0.0,0.0,16.0,16.0,16.0,0.45,724.72,POINT (-74.97615101841589 40.744532368130415),-74.976,40.745
1.0,0.48,0.52,406,0.0,0.0,48.0,48.0,48.0,0.45,724.72,POINT (-74.97614021287251 40.77475941508109),-74.976,40.775
2.0,0.24,1.76,53,0.0,0.0,0.0,0.0,21.0,0.45,724.72,POINT (-74.96526057072917 39.26321018036984),-74.965,39.263
1.0,0.36,0.64,278,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.9650646398571 39.65625021868295),-74.965,39.656
6.0,2.06,3.94,2037,0.0,0.0,0.0,0.0,558.0,0.45,724.72,POINT (-74.96503415449956 39.71671555088407),-74.965,39.717
2.0,1.43,0.57,1773,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.9649882536698 39.80741236480774),-74.965,39.807
2.0,1.17,0.83,1621,0.0,0.0,0.0,0.0,21.0,0.45,724.72,POINT (-74.9649575374695 39.86787611749135),-74.965,39.868
3.0,1.44,1.56,1694,0.0,0.0,0.0,0.0,205.0,0.45,724.72,POINT (-74.9649421445585 39.89810775676536),-74.965,39.898
3.0,0.98,2.02,759,0.0,0.0,0.0,0.0,291.0,0.45,724.72,POINT (-74.9649267283882 39.92833923795544),-74.965,39.928
5.0,1.96,3.04,1867,0.0,0.0,0.0,0.0,556.0,0.45,724.72,POINT (-74.96491128891942 39.95857056103273),-74.965,39.959
2.0,2.33,-0.33,3241,0.0,0.0,0.0,0.0,180.0,0.45,724.72,POINT (-74.96488033992917 40.01903273273442),-74.965,40.019
5.0,2.2,2.8,2139,0.0,0.0,0.0,0.0,620.0,0.45,724.72,POINT (-74.95355947476882 39.71671152818913),-74.954,39.717
5.0,1.35,3.65,702,0.0,0.0,0.0,0.0,628.0,0.45,724.72,POINT (-74.95349851075648 39.80740832922487),-74.953,39.807
4.0,1.66,2.34,2300,0.0,0.0,0.0,0.0,84.0,0.45,724.72,POINT (-74.95345771448274 39.86787207329794),-74.953,39.868
3.0,2.04,0.96,2342,0.0,0.0,0.0,0.0,384.0,0.45,724.72,POINT (-74.95343727011127 39.89810370826108),-74.953,39.898
1.0,0.61,0.39,713,0.0,0.0,0.0,0.0,7.0,0.45,724.72,POINT (-74.95341679484753 39.928335185136554),-74.953,39.928
5.0,2.27,2.73,1986,0.0,0.0,0.0,0.0,762.0,0.45,724.72,POINT (-74.95339628863948 39.95856650389548),-74.953,39.959
5.0,1.05,3.95,858,0.0,0.0,0.0,0.0,300.0,0.45,724.72,POINT (-74.95335518318167 40.01902866694918),-74.953,40.019
3.0,1.42,1.58,1490,0.0,0.0,0.0,0.0,291.0,0.45,724.72,POINT (-74.94268080072726 38.99108100118764),-74.943,38.991
1.0,1.32,-0.32,1754,0.0,0.0,0.0,0.0,75.0,0.45,724.72,POINT (-74.94265639460656 39.02131720195775),-74.943,39.021
5.0,1.85,3.15,1889,0.0,0.0,0.0,0.0,457.0,0.45,724.72,POINT (-74.94200877048398 39.807403155967314),-74.942,39.807
3.0,2.28,0.72,3378,0.0,0.0,0.0,0.0,63.0,0.45,724.72,POINT (-74.94195789414573 39.86786688900243),-74.942,39.868
4.0,2.11,1.89,2823,0.0,0.0,0.0,0.0,200.0,0.45,724.72,POINT (-74.94193239831823 39.898098518439426),-74.942,39.898
3.0,1.73,1.27,1506,0.0,0.0,0.0,0.0,549.0,0.45,724.72,POINT (-74.9418812910227 39.95856130300712),-74.942,39.959
2.0,1.08,0.92,1011,0.0,0.0,0.0,0.0,247.0,0.45,724.72,POINT (-74.94183002910633 40.01902345497487),-74.942,40.019
3.0,0.81,2.19,399,0.0,0.0,0.0,0.0,329.0,0.45,724.72,POINT (-74.93138256378157 38.930602009995056),-74.931,38.931
1.0,0.97,0.03,1022,0.0,0.0,0.0,0.0,147.0,0.45,724.72,POINT (-74.93132421210787 38.99107486979783),-74.931,38.991
4.0,2.42,1.58,2573,0.0,0.0,0.0,0.0,588.0,0.45,724.72,POINT (-74.93129497043836 39.021311063991305),-74.931,39.021
1.0,0.62,0.38,421,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.93082107215889 39.50506877134015),-74.931,39.505
1.0,0.21,0.79,23,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.93070080291251 39.6260018950243),-74.931,39.626
2.0,0.89,1.11,886,0.0,0.0,0.0,0.0,150.0,0.45,724.72,POINT (-74.93051903350482 39.80739684503591),-74.931,39.807
2.0,0.69,1.31,549,1.0,0.0,0.0,0.0,150.0,0.45,724.72,POINT (-74.93048857831057 39.837628783840835),-74.93,39.838
1.0,1.51,-0.51,2022,0.0,0.0,0.0,0.0,104.0,0.45,724.72,POINT (-74.93042752983517 39.89809218730125),-74.93,39.898
1.0,1.1,-0.1,1202,0.0,0.0,0.0,0.0,169.0,0.45,724.72,POINT (-74.93036629672707 39.958554958368545),-74.93,39.959
1.0,0.9,0.1,799,0.0,0.0,0.0,0.0,200.0,0.45,724.72,POINT (-74.92003562824746 38.93059478880332),-74.92,38.931
1.0,0.48,0.52,181,0.0,0.0,0.0,0.0,161.0,0.45,724.72,POINT (-74.92000165329942 38.96083128951337),-74.92,38.961
2.0,1.02,0.98,817,0.0,0.0,0.0,0.0,294.0,0.45,724.72,POINT (-74.91989942157896 39.051539848773004),-74.92,39.052
1.0,0.33,0.67,44,0.0,0.0,0.0,0.0,108.0,0.45,724.72,POINT (-74.91941619326488 39.47482773439208),-74.919,39.475
1.0,0.75,0.25,636,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.9190647383617 39.77715730755225),-74.919,39.777
1.0,1.01,-0.01,1245,0.0,0.0,0.0,0.0,75.0,0.45,724.72,POINT (-74.91895826403973 39.867853100108775),-74.919,39.868
5.0,1.98,3.02,2491,0.0,0.0,0.0,0.0,261.0,0.45,724.72,POINT (-74.91892266531794 39.898084714847634),-74.919,39.898
1.0,0.48,0.52,405,0.0,0.0,0.0,0.0,51.0,0.45,724.72,POINT (-74.91885130641062 39.95854746998078),-74.919,39.959
1.0,0.53,0.47,514,0.0,0.0,0.0,0.0,36.0,0.45,724.72,POINT (-74.90864990112345 38.96082295645138),-74.909,38.961
1.0,0.39,0.61,138,0.0,0.0,0.0,0.0,104.0,0.45,724.72,POINT (-74.9079415037261 39.50505290664256),-74.908,39.505
4.0,1.02,2.98,467,0.0,0.0,0.0,0.0,471.0,0.45,724.72,POINT (-74.90758003854097 39.77714873042476),-74.908,39.777
2.0,0.63,1.37,512,0.0,0.0,0.0,0.0,118.0,0.45,724.72,POINT (-74.90725458951556 40.01900094192724),-74.907,40.019
2.0,2.37,-0.37,3478,0.0,0.0,0.0,0.0,92.0,0.45,724.72,POINT (-74.90721363120068 40.049231756640886),-74.907,40.049
2.0,0.5,1.5,334,0.0,0.0,0.0,0.0,100.0,0.45,724.72,POINT (-74.89725447138241 38.99104984379247),-74.897,38.991
1.0,0.66,0.34,506,0.0,0.0,0.0,0.0,147.0,0.45,724.72,POINT (-74.89721072310785 39.02128601114263),-74.897,39.021
1.0,0.38,0.62,194,0.0,0.0,0.0,0.0,72.0,0.45,724.72,POINT (-74.89716690902816 39.05152202128602),-74.897,39.052
2.0,0.48,1.52,91,0.0,0.0,0.0,0.0,208.0,0.45,724.72,POINT (-74.89650172693457 39.50504328589947),-74.897,39.505
3.0,1.28,1.72,1208,0.0,0.0,0.0,0.0,314.0,0.45,724.72,POINT (-74.89609534396232 39.7771390168393),-74.896,39.777
1.0,1.45,-0.45,2008,0.0,0.0,0.0,0.0,59.0,0.45,724.72,POINT (-74.8957294527312 40.018991145207345),-74.896,40.019
3.0,2.16,0.84,2692,0.0,0.0,45.0,47.0,313.0,0.45,724.72,POINT (-74.89568340469587 40.04922194948848),-74.896,40.049
1.0,1.06,-0.06,1179,0.0,0.0,0.0,0.0,147.0,0.45,724.72,POINT (-74.88584931780544 39.021275447214535),-74.886,39.021
1.0,0.7,0.3,556,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.88466110280629 39.74689595098418),-74.885,39.747
1.0,1.97,-0.97,2972,0.0,0.0,8.0,8.0,8.0,0.45,724.72,POINT (-74.88420432192017 40.0189802023047),-74.884,40.019
5.0,2.75,2.25,3236,1.0,1.0,24.0,24.0,536.0,0.45,724.72,POINT (-74.88415318417452 40.04921099493276),-74.884,40.049
5.0,1.48,3.52,499,0.0,0.0,0.0,0.0,845.0,0.45,724.72,POINT (-74.87448791878175 39.02126377679995),-74.874,39.021
3.0,0.92,2.08,294,0.0,0.0,0.0,0.0,471.0,0.45,724.72,POINT (-74.87318144166879 39.74688397726137),-74.873,39.747
6.0,1.98,4.02,2923,0.0,0.0,0.0,0.0,41.0,0.45,724.72,POINT (-74.87267919774271 40.01896811322114),-74.873,40.019
3.0,2.12,0.88,2526,0.0,0.0,0.0,0.0,360.0,0.45,724.72,POINT (-74.87262297029794 40.04919889297557),-74.873,40.049
1.0,0.74,0.26,629,0.0,0.0,0.0,0.0,153.0,0.45,724.72,POINT (-74.86312652666176 39.02125099990075),-74.863,39.021
1.0,0.61,0.39,408,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.8617621860518 39.71663852123384),-74.862,39.717
3.0,2.13,0.87,2480,0.0,0.0,0.0,0.0,392.0,0.45,724.72,POINT (-74.86103135386219 40.07941625098039),-74.861,40.079
1.0,1.36,-0.36,1955,0.0,0.0,6.0,6.0,6.0,0.45,724.72,POINT (-74.86016179015323 40.502628117254304),-74.86,40.503
1.0,0.64,0.36,436,0.0,0.0,0.0,0.0,171.0,0.45,724.72,POINT (-74.8517019568917 39.05147307422949),-74.852,39.051
1.0,0.29,0.71,140,0.0,0.0,0.0,0.0,21.0,0.45,724.72,POINT (-74.85151183039986 39.14218000351543),-74.852,39.142
1.0,0.24,0.76,77,0.0,0.0,0.0,0.0,9.0,0.45,724.72,POINT (-74.85138460203807 39.202650502831155),-74.851,39.203
1.0,0.26,0.74,102,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.85054821606789 39.59569338508283),-74.851,39.596
1.0,0.49,0.51,200,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.85028755334172 39.716624292212856),-74.85,39.717
2.0,0.59,1.41,482,0.0,0.0,0.0,0.0,101.0,0.45,724.72,POINT (-74.84969527847274 39.98870958789032),-74.85,39.989
1.0,0.65,0.35,785,0.0,0.0,3.0,3.0,3.0,0.45,724.72,POINT (-74.84962897192942 40.01894049651961),-74.85,40.019
1.0,1.13,-0.13,1480,0.0,0.0,0.0,0.0,51.0,0.45,724.72,POINT (-74.84956256512449 40.0491712468651),-74.85,40.049
4.0,1.72,2.28,2174,0.0,0.0,0.0,0.0,202.0,0.45,724.72,POINT (-74.84949605788847 40.07940183889845),-74.849,40.079
2.0,0.71,1.29,319,0.0,0.0,0.0,0.0,285.0,0.45,724.72,POINT (-74.84033573771 39.05145806829302),-74.84,39.051
1.0,0.49,0.51,98,0.0,0.0,0.0,0.0,212.0,0.45,724.72,POINT (-74.83937252380817 39.47474471963869),-74.839,39.475
1.0,0.49,0.51,201,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.83888324809541 39.68637645567165),-74.839,39.686
1.0,0.43,0.57,221,0.0,0.0,0.0,0.0,101.0,0.45,724.72,POINT (-74.83817526013182 39.98869407679789),-74.838,39.989
2.0,0.57,1.43,355,0.0,0.0,0.0,0.0,151.0,0.45,724.72,POINT (-74.8380323751503 40.0491557027165),-74.838,40.049
1.0,1.48,-0.48,2076,0.0,0.0,0.0,0.0,50.0,0.45,724.72,POINT (-74.83796077055817 40.079386278200104),-74.838,40.079
3.0,1.14,1.86,1483,0.0,0.0,0.0,0.0,63.0,0.45,724.72,POINT (-74.83752886203473 40.26076640467963),-74.838,40.261
1.0,1.88,-0.88,2834,0.0,0.0,8.0,8.0,8.0,0.45,724.72,POINT (-74.83613497093967 40.835099129894196),-74.836,40.835
3.0,1.46,1.54,1102,0.0,0.0,0.0,0.0,526.0,0.45,724.72,POINT (-74.82889654704401 39.081677721753906),-74.829,39.082
1.0,0.46,0.54,50,0.0,0.0,0.0,0.0,212.0,0.45,724.72,POINT (-74.82793774475644 39.4747283628435),-74.828,39.475
1.0,0.42,0.58,93,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.82741363879879 39.6863599761869),-74.827,39.686
2.0,0.86,1.14,741,0.0,0.0,0.0,0.0,202.0,0.45,724.72,POINT (-74.82665525104973 39.98867742075334),-74.827,39.989
1.0,1.62,-0.62,2296,0.0,0.0,0.0,0.0,60.0,0.45,724.72,POINT (-74.82642549253373 40.079369568888005),-74.826,40.079
1.0,0.33,0.67,13,0.0,0.0,0.0,0.0,119.0,0.45,724.72,POINT (-74.82634867457956 40.109599968230036),-74.826,40.11
3.0,0.52,2.48,422,0.0,0.0,0.0,0.0,75.0,0.45,724.72,POINT (-74.82596283759325 40.26074958841237),-74.826,40.261
1.0,1.28,-0.28,1803,0.0,0.0,16.0,16.0,16.0,0.45,724.72,POINT (-74.82446971912488 40.83508197117179),-74.824,40.835
5.0,3.58,1.42,2808,0.0,0.0,206.0,0.0,1443.0,0.45,724.72,POINT (-74.8177586363635 38.9909527642818),-74.818,38.991
3.0,0.93,2.07,596,1.0,0.0,0.0,0.0,330.0,0.45,724.72,POINT (-74.81752549607485 39.08166048202837),-74.818,39.082
1.0,0.45,0.55,425,0.0,0.0,0.0,0.0,12.0,0.45,724.72,POINT (-74.81729130185428 39.17236678351306),-74.817,39.172
6.0,0.79,5.21,733,0.0,0.0,0.0,0.0,147.0,0.45,724.72,POINT (-74.81713458427745 39.23283686390776),-74.817,39.233
1.0,0.45,0.55,35,0.0,0.0,0.0,0.0,212.0,0.45,724.72,POINT (-74.8165029753442 39.474710881669445),-74.817,39.475
4.0,0.93,3.07,752,0.0,0.0,0.0,0.0,253.0,0.45,724.72,POINT (-74.81513525188558 39.98865961975947),-74.815,39.989
1.0,0.25,0.75,20,0.0,0.0,0.0,0.0,50.0,0.45,724.72,POINT (-74.81505369946693 40.01889047516764),-74.815,40.019
7.0,2.21,4.79,1834,0.0,0.0,0.0,0.0,781.0,0.45,724.72,POINT (-74.81439682322198 40.26073161618203),-74.814,40.261
4.0,1.43,2.57,1328,0.0,0.0,0.0,0.0,385.0,0.45,724.72,POINT (-74.80640212355954 38.99093447461268),-74.806,38.991
1.0,0.41,0.59,339,0.0,0.0,0.0,0.0,21.0,0.45,724.72,POINT (-74.8057391837583 39.23281841683318),-74.806,39.233
1.0,0.23,0.77,53,0.0,0.0,0.0,0.0,18.0,0.45,724.72,POINT (-74.80515252981708 39.4444585956929),-74.805,39.444
1.0,0.45,0.55,25,0.0,0.0,0.0,0.0,212.0,0.45,724.72,POINT (-74.80506821621204 39.47469227611944),-74.805,39.475
1.0,1.18,-0.18,1355,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.8046447373527 39.62585831053425),-74.805,39.626
1.0,0.61,0.39,413,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.80455965792447 39.65609104365489),-74.805,39.656
3.0,1.13,1.87,1129,0.0,0.0,0.0,0.0,229.0,0.45,724.72,POINT (-74.80361526329848 39.98864067381925),-74.804,39.989
4.0,0.51,3.49,210,0.0,0.0,24.0,24.0,175.0,0.45,724.72,POINT (-74.80352862895563 40.0188715090481),-74.804,40.019
1.0,1.28,-0.28,1827,0.0,0.0,5.0,5.0,5.0,0.45,724.72,POINT (-74.80326793904837 40.109563064534235),-74.803,40.11
3.0,1.43,1.57,1475,0.0,0.0,0.0,0.0,308.0,0.45,724.72,POINT (-74.80291850815327 40.230482920331525),-74.803,40.23
5.0,1.62,3.38,1263,0.0,1.0,0.0,0.0,575.0,0.45,724.72,POINT (-74.80283081959013 40.26071248799166),-74.803,40.261
3.0,0.76,2.24,628,0.0,0.0,0.0,0.0,172.0,0.45,724.72,POINT (-74.79495835391349 39.02115110246013),-74.795,39.021
1.0,0.33,0.67,218,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.79345454533154 39.53513939140792),-74.793,39.535
1.0,0.88,0.12,851,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.79318514818233 39.6258384749946),-74.793,39.626
2.0,0.91,1.09,602,0.0,0.0,0.0,0.0,314.0,0.45,724.72,POINT (-74.79309507805765 39.65607118693746),-74.793,39.656
5.0,2.02,2.98,2203,1.0,0.0,24.0,24.0,438.0,0.45,724.72,POINT (-74.79209528594754 39.98862058293588),-74.792,39.989
4.0,1.27,2.73,1212,0.0,0.0,8.0,8.0,306.0,0.45,724.72,POINT (-74.79172758791948 40.10954288794364),-74.792,40.11
6.0,2.58,3.42,2417,0.0,0.0,0.0,0.0,800.0,0.45,724.72,POINT (-74.7913576596741 40.23046265773342),-74.791,40.23
5.0,2.5,2.5,2784,0.0,0.0,0.0,0.0,549.0,0.45,724.72,POINT (-74.79126482736689 40.260692203844506),-74.791,40.261
3.0,0.83,2.17,719,0.0,0.0,0.0,0.0,183.0,0.45,724.72,POINT (-74.7911718544852 40.29092159136629),-74.791,40.291
6.0,1.51,4.49,1744,0.0,0.0,0.0,0.0,243.0,0.45,724.72,POINT (-74.7910787407899 40.32115082027172),-74.791,40.321
1.0,0.84,0.16,787,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.78172557066999 39.62581750906656),-74.782,39.626
3.0,1.41,1.59,1665,0.0,0.0,0.0,0.0,195.0,0.45,724.72,POINT (-74.7805753204918 39.98859934711275),-74.781,39.989
2.0,1.57,0.43,2073,0.0,0.0,8.0,8.0,127.0,0.45,724.72,POINT (-74.78018724876647 40.10952156152903),-74.78,40.11
16.0,9.15,6.85,8352,0.0,0.0,0.0,0.0,3340.0,0.45,724.72,POINT (-74.7797968232523 40.23044124040998),-74.78,40.23
6.0,3.98,2.02,5479,0.0,0.0,0.0,0.0,440.0,0.45,724.72,POINT (-74.77969884722151 40.26067076374397),-74.78,40.261
2.0,0.83,1.17,242,0.0,0.0,0.0,0.0,424.0,0.45,724.72,POINT (-74.77086315777167 39.44439609962876),-74.771,39.444
2.0,1.27,0.73,1352,0.0,0.0,0.0,0.0,238.0,0.45,724.72,POINT (-74.76864692225291 40.109499085294026),-74.769,40.109
23.0,8.28,14.72,5483,0.0,0.0,0.0,0.0,4053.0,0.45,724.72,POINT (-74.7682359995559 40.23041866836483),-74.768,40.23
5.0,2.59,2.41,3113,0.0,0.0,0.0,0.0,464.0,0.45,724.72,POINT (-74.76813287982317 40.26064816769371),-74.768,40.261
3.0,0.3,2.7,137,0.0,0.0,36.0,36.0,36.0,0.45,724.72,POINT (-74.76550343636497 41.01633402809238),-74.766,41.016
1.0,1.09,-0.09,1493,0.0,0.0,12.0,12.0,12.0,0.45,724.72,POINT (-74.76539616859202 41.046559394667334),-74.765,41.047
1.0,0.45,0.55,396,0.0,0.0,0.0,0.0,27.0,0.45,724.72,POINT (-74.76077248468951 39.05132201230023),-74.761,39.051
1.0,0.58,0.42,458,0.0,0.0,0.0,0.0,106.0,0.45,724.72,POINT (-74.75943339187937 39.444373021279056),-74.759,39.444
7.0,4.77,2.23,6709,0.0,0.0,0.0,0.0,486.0,0.45,724.72,POINT (-74.75678328900194 40.20016530888075),-74.757,40.2
17.0,6.65,10.35,5135,1.0,0.0,0.0,0.0,2855.0,0.45,724.72,POINT (-74.75667518925299 40.23039494160176),-74.757,40.23
3.0,1.51,1.49,1614,0.0,0.0,0.0,0.0,309.0,0.45,724.72,POINT (-74.7565669258411 40.26062441569753),-74.757,40.261
2.0,1.49,0.51,2151,0.0,0.0,24.0,24.0,24.0,0.45,724.72,POINT (-74.75369370573719 41.04653497869076),-74.754,41.047
1.0,0.28,0.72,147,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.7485463945858 39.29317863693451),-74.749,39.293
1.0,0.21,0.79,17,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.74822123193447 39.38388122003325),-74.748,39.384
1.0,1.0,0.0,947,0.0,0.0,0.0,0.0,212.0,0.45,724.72,POINT (-74.74800363944766 39.44434881977142),-74.748,39.444
1.0,0.39,0.61,44,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.7474567814845 39.59551505576141),-74.747,39.596
9.0,9.03,-0.03,12004,0.0,0.0,0.0,0.0,1397.0,0.45,724.72,POINT (-74.74522762864034 40.2001404538417),-74.745,40.2
7.0,3.84,3.16,4799,0.0,0.0,0.0,0.0,661.0,0.45,724.72,POINT (-74.74511439301163 40.23037006012481),-74.745,40.23
6.0,1.69,4.31,1249,0.0,0.0,0.0,0.0,640.0,0.45,724.72,POINT (-74.74500098594447 40.26059950775945),-74.745,40.261
2.0,0.34,1.66,239,0.0,0.0,18.0,18.0,18.0,0.45,724.72,POINT (-74.74234462688241 40.95583295556351),-74.742,40.956
2.0,0.32,1.68,156,0.0,0.0,39.0,39.0,39.0,0.45,724.72,POINT (-74.74187310913204 41.07673452880097),-74.742,41.077
1.0,0.39,0.61,238,0.0,0.0,0.0,0.0,54.0,0.45,724.72,POINT (-74.73792845611503 39.081508756436),-74.738,39.082
1.0,0.2,0.8,14,0.0,0.0,0.0,0.0,9.0,0.45,724.72,POINT (-74.73759210666482 39.17221456961891),-74.738,39.172
2.0,0.78,1.22,519,0.0,0.0,0.0,0.0,242.0,0.45,724.72,POINT (-74.73657390111605 39.44432349510988),-74.737,39.444
2.0,0.71,1.29,419,0.0,0.0,0.0,0.0,238.0,0.45,724.72,POINT (-74.73390818952295 40.13965481217563),-74.734,40.14
9.0,6.68,2.32,7150,0.0,0.0,0.0,0.0,1866.0,0.45,724.72,POINT (-74.73367198298335 40.20011444531988),-74.734,40.2
7.0,5.06,1.94,6341,0.0,0.0,0.0,0.0,915.0,0.45,724.72,POINT (-74.7335536114999 40.23034402393818),-74.734,40.23
5.0,2.82,2.18,2546,0.0,1.0,0.0,0.0,936.0,0.45,724.72,POINT (-74.73343506080248 40.2605734438837),-74.733,40.261
4.0,1.52,2.48,1353,0.0,0.0,0.0,0.0,448.0,0.45,724.72,POINT (-74.73331633058652 40.29080270512896),-74.733,40.291
2.0,0.4,1.6,330,0.0,0.0,24.0,24.0,24.0,0.45,724.72,POINT (-74.73065822139608 40.95580624801839),-74.731,40.956
1.0,0.33,0.67,231,0.0,0.0,0.0,0.0,9.0,0.45,724.72,POINT (-74.7258540304571 39.26289268571442),-74.726,39.263
2.0,0.59,1.41,235,0.0,0.0,0.0,0.0,227.0,0.45,724.72,POINT (-74.72514417752403 39.44429704729866),-74.725,39.444
2.0,0.46,1.54,229,0.0,0.0,0.0,0.0,119.0,0.45,724.72,POINT (-74.7223628076213 40.13962770788296),-74.722,40.14
10.0,4.68,5.32,3835,0.0,0.0,0.0,0.0,1855.0,0.45,724.72,POINT (-74.72211635269794 40.20008728331971),-74.722,40.2
10.0,3.96,6.04,3523,0.0,0.0,0.0,0.0,1402.0,0.45,724.72,POINT (-74.72199284538581 40.23031683304627),-74.722,40.23
3.0,1.57,1.43,1395,0.0,0.0,0.0,0.0,468.0,0.45,724.72,POINT (-74.72186915108432 40.260546224074666),-74.722,40.261
1.0,0.19,0.81,11,0.0,0.0,0.0,0.0,2.0,0.45,724.72,POINT (-74.72149694306161 40.35123344469666),-74.721,40.351
1.0,0.68,0.32,816,0.0,0.0,12.0,12.0,12.0,0.45,724.72,POINT (-74.71909991635913 40.92555262225906),-74.719,40.926
1.0,0.65,0.35,751,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.71469881696756 39.20239596696548),-74.715,39.202
1.0,0.76,0.24,542,0.0,0.0,0.0,0.0,212.0,0.45,724.72,POINT (-74.71371446931113 39.444269476342136),-74.714,39.444
2.0,1.99,0.01,2440,0.0,0.0,0.0,0.0,298.0,0.45,724.72,POINT (-74.71081744170385 40.13959945256712),-74.711,40.14
7.0,2.6,4.4,3027,0.0,0.0,0.0,0.0,516.0,0.45,724.72,POINT (-74.71056073845098 40.20005896784574),-74.711,40.2
8.0,2.72,5.28,2023,0.0,0.0,0.0,0.0,1122.0,0.45,724.72,POINT (-74.71043209533744 40.23028848745367),-74.71,40.23
2.0,1.06,0.94,1409,0.0,0.0,28.0,28.0,28.0,0.45,724.72,POINT (-74.70755207771988 40.895297714247675),-74.708,40.895
1.0,0.82,0.18,1015,0.0,0.0,26.0,26.0,26.0,0.45,724.72,POINT (-74.70688400859852 41.046425432275406),-74.707,41.046
1.0,0.27,0.73,124,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.70330842258723 39.20236751732624),-74.703,39.202
1.0,0.41,0.59,73,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.70176831140432 39.56517362440701),-74.702,39.565
5.0,1.69,3.31,1586,0.0,0.0,0.0,0.0,476.0,0.45,724.72,POINT (-74.69913871759938 40.16979985191601),-74.699,40.17
4.0,2.93,1.07,3374,0.0,0.0,0.0,0.0,612.0,0.45,724.72,POINT (-74.6990051409094 40.20002949890277),-74.699,40.2
4.0,2.41,1.59,1721,0.0,0.0,0.0,0.0,1011.0,0.45,724.72,POINT (-74.6988713620228 40.23025898716517),-74.699,40.23
3.0,0.61,2.39,219,0.0,0.0,0.0,0.0,252.0,0.45,724.72,POINT (-74.69846880874528 40.320946499329104),-74.698,40.321
4.0,1.72,2.28,1105,0.0,0.0,0.0,0.0,742.0,0.45,724.72,POINT (-74.69085510158058 39.444210965011806),-74.691,39.444
2.0,2.31,-0.31,3152,0.0,0.0,0.0,0.0,206.0,0.45,724.72,POINT (-74.6874495607401 40.199998876495805),-74.687,40.2
8.0,2.57,5.43,2413,0.0,0.0,0.0,0.0,793.0,0.45,724.72,POINT (-74.68731064610996 40.23022833218579),-74.687,40.23
3.0,0.33,2.67,205,0.0,0.0,0.0,0.0,24.0,0.45,724.72,POINT (-74.68717152116461 40.26045762909497),-74.687,40.26
1.0,1.29,-0.29,904,0.0,2.0,0.0,0.0,483.0,0.45,724.72,POINT (-74.68703218554663 40.29068676719573),-74.687,40.291
1.0,0.41,0.59,374,0.0,0.0,6.0,6.0,6.0,0.45,724.72,POINT (-74.68576862529326 40.56274185924384),-74.686,40.563
1.0,0.89,0.11,764,0.0,0.0,0.0,0.0,212.0,0.45,724.72,POINT (-74.67942544334193 39.4441800246477),-74.679,39.444
3.0,1.41,1.59,1653,0.0,0.0,0.0,0.0,206.0,0.45,724.72,POINT (-74.67589399861 40.199967100630005),-74.676,40.2
3.0,2.11,0.89,2636,0.0,0.0,0.0,0.0,295.0,0.45,724.72,POINT (-74.67574994826691 40.23019652252067),-74.676,40.23
5.0,1.5,3.5,1209,0.0,0.0,0.0,0.0,500.0,0.45,724.72,POINT (-74.67560567983352 40.26042578560087),-74.676,40.26
2.0,1.03,0.97,1385,0.0,0.0,0.0,0.0,16.0,0.45,724.72,POINT (-74.67546119293915 40.29065488984288),-74.675,40.291
1.0,0.59,0.41,479,0.0,0.0,0.0,0.0,106.0,0.45,724.72,POINT (-74.6679958030403 39.44414796115778),-74.668,39.444
1.0,0.4,0.6,61,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.66756416877226 39.53484753191475),-74.668,39.535
1.0,0.9,0.1,1005,0.0,0.0,0.0,0.0,103.0,0.45,724.72,POINT (-74.66433845518593 40.19993417131073),-74.664,40.2
